# Time	Temperature [K]	Pressure [Pa]
0.00159	800.484	5.06625e+06
0.0016	800.51	5.06625e+06
0.00161	800.538	5.06625e+06
0.00162	800.567	5.06625e+06
0.00163	800.597	5.06625e+06
0.00164	800.63	5.06625e+06
0.00165	800.663	5.06625e+06
0.00166	800.699	5.06625e+06
0.00167	800.736	5.06625e+06
0.00168	800.775	5.06625e+06
0.00169	800.816	5.06625e+06
0.0017	800.86	5.06625e+06
0.00171	800.905	5.06625e+06
0.00172	800.952	5.06625e+06
0.00173	801.002	5.06625e+06
0.00174	801.055	5.06625e+06
0.00175	801.11	5.06625e+06
0.00176	801.167	5.06625e+06
0.00177	801.228	5.06625e+06
0.00178	801.291	5.06625e+06
0.00179	801.358	5.06625e+06
0.0018	801.427	5.06625e+06
0.00181	801.5	5.06625e+06
0.00182	801.577	5.06625e+06
0.00183	801.657	5.06625e+06
0.00184	801.741	5.06625e+06
0.00185	801.829	5.06625e+06
0.00186	801.921	5.06625e+06
0.00187	802.018	5.06625e+06
0.00188	802.119	5.06625e+06
0.00189	802.224	5.06625e+06
0.0019	802.335	5.06625e+06
0.00191	802.451	5.06625e+06
0.00192	802.572	5.06625e+06
0.00193	802.698	5.06625e+06
0.00194	802.83	5.06625e+06
0.00195	802.968	5.06625e+06
0.00196	803.113	5.06625e+06
0.00197	803.263	5.06625e+06
0.00198	803.42	5.06625e+06
0.00199	803.584	5.06625e+06
0.002	803.755	5.06625e+06
0.00201	803.934	5.06625e+06
0.00202	804.12	5.06625e+06
0.00203	804.313	5.06625e+06
0.00204	804.515	5.06625e+06
0.00205	804.724	5.06625e+06
0.00206	804.942	5.06625e+06
0.00207	805.169	5.06625e+06
0.00208	805.405	5.06625e+06
0.00209	805.65	5.06625e+06
0.0021	805.903	5.06625e+06
0.00211	806.167	5.06625e+06
0.00212	806.44	5.06625e+06
0.00213	806.723	5.06625e+06
0.00214	807.015	5.06625e+06
0.00215	807.318	5.06625e+06
0.00216	807.631	5.06625e+06
0.00217	807.954	5.06625e+06
0.00218	808.288	5.06625e+06
0.00219	808.632	5.06625e+06
0.0022	808.987	5.06625e+06
0.00221	809.352	5.06625e+06
0.00222	809.728	5.06625e+06
0.00223	810.114	5.06625e+06
0.00224	810.511	5.06625e+06
0.00225	810.918	5.06625e+06
0.00226	811.336	5.06625e+06
0.00227	811.764	5.06625e+06
0.00228	812.202	5.06625e+06
0.00229	812.65	5.06625e+06
0.0023	813.108	5.06625e+06
0.00231	813.576	5.06625e+06
0.00232	814.053	5.06625e+06
0.00233	814.54	5.06625e+06
0.00234	815.035	5.06625e+06
0.00235	815.539	5.06625e+06
0.00236	816.052	5.06625e+06
0.00237	816.572	5.06625e+06
0.00238	817.101	5.06625e+06
0.00239	817.638	5.06625e+06
0.0024	818.181	5.06625e+06
0.00241	818.732	5.06625e+06
0.00242	819.29	5.06625e+06
